marketing_key,campaign_date,campaign_name,channel,impressions,clicks,spend,conversions,total_orders,total_sales_amount,conversion_rate,cost_per_order,revenue_generated
4542,02-08-2024,Membership Drive,Social Media,2965,192,3434.13,90,3,2543.92,0.47,1144.71,4274.34
4543,02-08-2024,New User Discount,Email,5281,129,1257.77,75,3,2543.92,0.58,419.26,2499.86
4544,02-08-2024,Referral Program,App,2223,807,4597.94,29,3,2543.92,4.00E-02,1532.65,3086.32
4545,02-08-2024,Weekend Special,Social Media,6835,313,2130.65,70,3,2543.92,0.22,710.22,8548.17
4546,03-08-2024,App Push Notification,App,1805,555,1845.04,98,6,6615.49,0.18,307.51,4581.49
4547,03-08-2024,Category Promotion,App,8400,425,2598.39,25,6,6615.49,6.00E-02,433.07,5006.07
4548,03-08-2024,Email Campaign,SMS,3578,957,4530.04,26,6,6615.49,3.00E-02,755.01,6562.59
4549,03-08-2024,Festival Offer,Email,7950,734,2475.23,32,6,6615.49,4.00E-02,412.54,4891.68
4550,03-08-2024,Flash Sale,Social Media,4432,564,1978.23,81,6,6615.49,0.14,329.71,9513.38
4551,03-08-2024,Membership Drive,Social Media,3427,537,2792,43,6,6615.49,8.00E-02,465.33,5367.86
4552,03-08-2024,New User Discount,App,2235,829,3767.67,96,6,6615.49,0.12,627.95,4371.71
4553,03-08-2024,Referral Program,Email,4809,870,2671.33,78,6,6615.49,9.00E-02,445.22,9372.2
4554,03-08-2024,Weekend Special,Social Media,6996,639,3547.23,53,6,6615.49,8.00E-02,591.21,5476.86
4555,04-08-2024,App Push Notification,SMS,7130,519,1483.22,95,15,12291.93,0.18,98.88,3850.61
4556,04-08-2024,Category Promotion,SMS,4640,853,3244.16,29,15,12291.93,3.00E-02,216.28,6105.04
4557,04-08-2024,Email Campaign,Social Media,1621,925,4151.92,26,15,12291.93,3.00E-02,276.79,3437.08
4558,04-08-2024,Festival Offer,Email,4295,535,1058.01,28,15,12291.93,5.00E-02,70.53,4651.7
4559,04-08-2024,Flash Sale,Social Media,4353,444,1196.97,26,15,12291.93,6.00E-02,79.8,8951.53
4560,04-08-2024,Membership Drive,Social Media,4014,677,3735.8,76,15,12291.93,0.11,249.05,4863.25
4561,04-08-2024,New User Discount,Social Media,2363,319,4907.75,97,15,12291.93,0.3,327.18,8855.37
4562,04-08-2024,Referral Program,Email,9251,377,1936.51,38,15,12291.93,0.1,129.1,8825.13
4563,04-08-2024,Weekend Special,App,3930,552,1732.79,84,15,12291.93,0.15,115.52,3963.4
4564,05-08-2024,App Push Notification,App,6365,520,3270.32,52,10,14536.39,0.1,327.03,7771.18
4565,05-08-2024,Category Promotion,SMS,6672,150,1561.05,26,10,14536.39,0.17,156.11,7916.23
4566,05-08-2024,Email Campaign,App,7001,419,1305.55,74,10,14536.39,0.18,130.56,4501.37
4567,05-08-2024,Festival Offer,SMS,5055,429,4026.88,19,10,14536.39,4.00E-02,402.69,9790.27
4568,05-08-2024,Flash Sale,App,5860,917,4159.03,28,10,14536.39,3.00E-02,415.9,3535.02
4569,05-08-2024,Membership Drive,SMS,4816,684,2506.86,20,10,14536.39,3.00E-02,250.69,9535.46
4570,05-08-2024,New User Discount,SMS,7816,305,4930.14,48,10,14536.39,0.16,493.01,7573.68
4571,05-08-2024,Referral Program,App,9981,910,4447.77,43,10,14536.39,5.00E-02,444.78,4125.35
4572,05-08-2024,Weekend Special,App,8418,204,2287.14,19,10,14536.39,9.00E-02,228.71,3345.72
4573,06-08-2024,App Push Notification,Social Media,8614,940,1622.92,92,10,11817.22,0.1,162.29,2155.43
4574,06-08-2024,Category Promotion,App,5280,577,2628.52,19,10,11817.22,3.00E-02,262.85,2588.43
4575,06-08-2024,Email Campaign,Email,9689,690,1109.75,61,10,11817.22,9.00E-02,110.98,9731.21
4576,06-08-2024,Festival Offer,SMS,9632,877,1135.33,84,10,11817.22,0.1,113.53,3363.73
4577,06-08-2024,Flash Sale,Email,2122,919,4893.49,60,10,11817.22,7.00E-02,489.35,4503.05
4578,06-08-2024,Membership Drive,Email,5692,875,1273.09,46,10,11817.22,5.00E-02,127.31,8242.12
4579,06-08-2024,New User Discount,App,5984,845,2315.12,72,10,11817.22,9.00E-02,231.51,2505.97
4580,06-08-2024,Referral Program,Social Media,5401,155,3789.27,43,10,11817.22,0.28,378.93,6740.85
4581,06-08-2024,Weekend Special,App,7023,147,2509.2,68,10,11817.22,0.46,250.92,7199.28
4582,07-08-2024,App Push Notification,Social Media,3448,954,3566.2,30,5,5380.64,3.00E-02,713.24,3713.43
4583,07-08-2024,Category Promotion,SMS,7735,690,2624.67,21,5,5380.64,3.00E-02,524.93,3051.7
4584,07-08-2024,Email Campaign,SMS,5122,943,2021.6,95,5,5380.64,0.1,404.32,2466.25
4585,07-08-2024,Festival Offer,Email,5291,635,3569.21,89,5,5380.64,0.14,713.84,5271.05
4586,07-08-2024,Flash Sale,App,4722,950,3983.59,88,5,5380.64,9.00E-02,796.72,7305.4
4587,07-08-2024,Membership Drive,Social Media,2737,966,4578.32,69,5,5380.64,7.00E-02,915.66,7339.79
4588,07-08-2024,New User Discount,SMS,7668,510,1153.13,89,5,5380.64,0.17,230.63,9303.02
4589,07-08-2024,Referral Program,SMS,2404,405,4884.8,45,5,5380.64,0.11,976.96,9128.89
4590,07-08-2024,Weekend Special,App,2092,629,4006.46,24,5,5380.64,4.00E-02,801.29,2166
4591,08-08-2024,App Push Notification,SMS,3940,237,4125.25,20,7,9127.96,8.00E-02,589.32,7838.27
4592,08-08-2024,Category Promotion,SMS,7803,155,1334.53,85,7,9127.96,0.55,190.65,4418.33
4593,08-08-2024,Email Campaign,Social Media,8759,124,3080.45,77,7,9127.96,0.62,440.06,3572.36
4594,08-08-2024,Festival Offer,Social Media,9020,801,1907.55,60,7,9127.96,7.00E-02,272.51,9281.62
4595,08-08-2024,Flash Sale,App,4476,180,3607.25,94,7,9127.96,0.52,515.32,3592.43
4596,08-08-2024,Membership Drive,Social Media,7919,171,4968.16,55,7,9127.96,0.32,709.74,9645.78
4597,08-08-2024,New User Discount,Email,8301,204,4919.38,35,7,9127.96,0.17,702.77,8932.29
4598,08-08-2024,Referral Program,SMS,1399,832,1082.23,69,7,9127.96,8.00E-02,154.6,5046.91
4599,08-08-2024,Weekend Special,App,2425,467,2054.77,25,7,9127.96,5.00E-02,293.54,5294.5
4600,09-08-2024,App Push Notification,Social Media,1861,698,2007.9,39,10,6957.07,6.00E-02,200.79,7919.96
4601,09-08-2024,Category Promotion,Email,8144,848,2249.31,11,10,6957.07,0.01,224.93,2250.44
4602,09-08-2024,Email Campaign,SMS,6683,736,2693.65,69,10,6957.07,9.00E-02,269.37,8936.06
4603,09-08-2024,Festival Offer,SMS,1594,289,4377.58,55,10,6957.07,0.19,437.76,8269.59
4604,09-08-2024,Flash Sale,Email,8045,829,3368.75,92,10,6957.07,0.11,336.88,5542.24
4605,09-08-2024,Membership Drive,Email,6129,389,3852.56,27,10,6957.07,7.00E-02,385.26,5183.14
4606,09-08-2024,New User Discount,App,8282,621,3813.19,84,10,6957.07,0.14,381.32,3202.13
4607,09-08-2024,Referral Program,Email,8623,201,3056.1,11,10,6957.07,5.00E-02,305.61,6057.81
4608,09-08-2024,Weekend Special,App,3672,241,1484.63,31,10,6957.07,0.13,148.46,2577.67
4609,10-08-2024,App Push Notification,Social Media,6273,892,3483.92,64,11,8983.85,7.00E-02,316.72,2110.23
4610,10-08-2024,Category Promotion,App,8372,479,2906.11,24,11,8983.85,5.00E-02,264.19,4989.33
4611,10-08-2024,Email Campaign,Email,4086,749,2136.35,42,11,8983.85,6.00E-02,194.21,7400.54
4612,10-08-2024,Festival Offer,App,5593,813,1420.1,74,11,8983.85,9.00E-02,129.1,8602.45
4613,10-08-2024,Flash Sale,Email,7399,319,3045.31,53,11,8983.85,0.17,276.85,5622.31
4614,10-08-2024,Membership Drive,SMS,6359,967,1743.04,91,11,8983.85,9.00E-02,158.46,5445.9
4615,10-08-2024,New User Discount,App,3978,941,4658.08,67,11,8983.85,7.00E-02,423.46,2872.11
4616,10-08-2024,Referral Program,Social Media,5066,252,4515.12,97,11,8983.85,0.38,410.47,4460.76
4617,10-08-2024,Weekend Special,Social Media,9035,399,3491.99,58,11,8983.85,0.15,317.45,5785.67
4618,11-08-2024,App Push Notification,Social Media,5954,424,4162.18,71,10,7438.68,0.17,416.22,4796.18
4619,11-08-2024,Category Promotion,Email,1149,577,3747.77,80,10,7438.68,0.14,374.78,9049.95
4620,11-08-2024,Email Campaign,App,2916,467,2963.32,68,10,7438.68,0.15,296.33,6983.76
4621,11-08-2024,Festival Offer,App,7727,508,2957.52,76,10,7438.68,0.15,295.75,4549.55
4622,11-08-2024,Flash Sale,App,2460,611,4485.09,21,10,7438.68,3.00E-02,448.51,5364.8
4623,11-08-2024,Membership Drive,Social Media,4972,150,4745.79,85,10,7438.68,0.57,474.58,9073.17
4624,11-08-2024,New User Discount,Email,8953,306,3183.75,21,10,7438.68,7.00E-02,318.38,2988.69
4625,11-08-2024,Referral Program,Email,7715,849,1562.14,30,10,7438.68,4.00E-02,156.21,6412.07
4626,11-08-2024,Weekend Special,Social Media,4742,102,3817.42,79,10,7438.68,0.77,381.74,9179.8
4627,12-08-2024,App Push Notification,App,2399,747,2068.79,41,5,3807.92,5.00E-02,413.76,8433.09
4628,12-08-2024,Category Promotion,Social Media,4831,230,3639.17,86,5,3807.92,0.37,727.83,4216.04
4629,12-08-2024,Email Campaign,Social Media,2256,452,1360.78,75,5,3807.92,0.17,272.16,7033.73
4630,12-08-2024,Festival Offer,Social Media,5986,968,2878.81,70,5,3807.92,7.00E-02,575.76,8007.86
4631,12-08-2024,Flash Sale,Social Media,7845,928,3726.48,29,5,3807.92,3.00E-02,745.3,7618.08
4632,12-08-2024,Membership Drive,SMS,6489,337,1853.35,45,5,3807.92,0.13,370.67,7939.58
4633,12-08-2024,New User Discount,Social Media,6709,153,2831.24,100,5,3807.92,0.65,566.25,9694.16
4634,12-08-2024,Referral Program,App,6191,486,2833.88,51,5,3807.92,0.1,566.78,2014.46
4635,12-08-2024,Weekend Special,Email,7626,863,4048.88,47,5,3807.92,5.00E-02,809.78,3729.9
4636,13-08-2024,App Push Notification,App,4705,934,3029.71,47,6,6688.58,5.00E-02,504.95,6220.46
4637,13-08-2024,Category Promotion,Social Media,6503,617,4344.13,12,6,6688.58,0.02,724.02,9416.52
4638,13-08-2024,Email Campaign,SMS,2088,923,4932.54,77,6,6688.58,8.00E-02,822.09,8966.39
4639,13-08-2024,Festival Offer,Social Media,4322,323,1001.85,26,6,6688.58,8.00E-02,166.98,9085.03
4640,13-08-2024,Flash Sale,SMS,9681,427,1231.93,46,6,6688.58,0.11,205.32,7599.83
4641,13-08-2024,Membership Drive,Social Media,7419,570,1333.99,45,6,6688.58,8.00E-02,222.33,7418.99
4642,13-08-2024,New User Discount,SMS,5636,723,4337.02,15,6,6688.58,0.02,722.84,6030.66
4643,13-08-2024,Referral Program,SMS,7803,287,1408.86,48,6,6688.58,0.17,234.81,9274.86
4644,13-08-2024,Weekend Special,App,6912,692,2465.16,44,6,6688.58,6.00E-02,410.86,5176.52
4645,14-08-2024,App Push Notification,Email,6278,150,1668.33,38,8,6760.17,0.25,208.54,6084.29
4646,14-08-2024,Category Promotion,Social Media,1556,768,2359.71,89,8,6760.17,0.12,294.96,6934.27
4647,14-08-2024,Email Campaign,App,6510,979,3836.38,75,8,6760.17,8.00E-02,479.55,6042.58
4648,14-08-2024,Festival Offer,App,8104,522,1024.47,92,8,6760.17,0.18,128.06,4315.84
4649,14-08-2024,Flash Sale,Social Media,5163,985,4990.83,90,8,6760.17,9.00E-02,623.85,9226.6
4650,14-08-2024,Membership Drive,SMS,1287,428,1630.81,19,8,6760.17,4.00E-02,203.85,7926.1
4651,14-08-2024,New User Discount,Email,3562,965,2188.31,10,8,6760.17,0.01,273.54,5898.28
4652,14-08-2024,Referral Program,App,8953,646,3978.77,28,8,6760.17,4.00E-02,497.35,9632
4653,14-08-2024,Weekend Special,Email,6818,180,3922.65,62,8,6760.17,0.34,490.33,8681.94
4654,15-08-2024,App Push Notification,App,2357,728,2693.79,76,14,14228.16,0.1,192.41,5133.79
4655,15-08-2024,Category Promotion,SMS,2604,504,3993.12,85,14,14228.16,0.17,285.22,9754.05
4656,15-08-2024,Email Campaign,Email,6964,666,2175.87,78,14,14228.16,0.12,155.42,3727.82
4657,15-08-2024,Festival Offer,Social Media,4762,783,4042.22,76,14,14228.16,0.1,288.73,5864.52
4658,15-08-2024,Flash Sale,Social Media,5152,532,1398.81,54,14,14228.16,0.1,99.92,5169.91
4659,15-08-2024,Membership Drive,Email,5792,873,1508.71,95,14,14228.16,0.11,107.77,2499.39
4660,15-08-2024,New User Discount,App,3083,405,1672.44,97,14,14228.16,0.24,119.46,6980.73
4661,15-08-2024,Referral Program,Social Media,6094,947,3780.03,84,14,14228.16,9.00E-02,270,4986.89
4662,15-08-2024,Weekend Special,App,6731,431,4181.21,65,14,14228.16,0.15,298.66,3822
4663,16-08-2024,App Push Notification,Social Media,4044,852,4957.13,48,4,4562.97,6.00E-02,1239.28,5282.71
4664,16-08-2024,Category Promotion,SMS,3870,540,1014.91,26,4,4562.97,5.00E-02,253.73,3603.29
4665,16-08-2024,Email Campaign,App,8605,163,1401.29,71,4,4562.97,0.44,350.32,2220.55
4666,16-08-2024,Festival Offer,App,4664,962,4788.16,90,4,4562.97,9.00E-02,1197.04,7782.72
4667,16-08-2024,Flash Sale,Email,2510,849,2284,67,4,4562.97,8.00E-02,571,6449.76
4668,16-08-2024,Membership Drive,SMS,1633,897,4643.51,61,4,4562.97,7.00E-02,1160.88,9680.75
4669,16-08-2024,New User Discount,App,2300,864,3960.94,68,4,4562.97,8.00E-02,990.24,7090.09
4670,16-08-2024,Referral Program,Email,4976,380,1090.23,59,4,4562.97,0.16,272.56,8581.79
4671,16-08-2024,Weekend Special,Email,8695,565,1619.3,51,4,4562.97,9.00E-02,404.83,7207.55
4672,17-08-2024,App Push Notification,SMS,8650,911,1391.03,26,7,8748.11,3.00E-02,198.72,8788.92
4673,17-08-2024,Category Promotion,SMS,3954,561,2906.44,21,7,8748.11,4.00E-02,415.21,2124.2
4674,17-08-2024,Email Campaign,Social Media,8492,815,3799.69,31,7,8748.11,4.00E-02,542.81,9221.25
4675,17-08-2024,Festival Offer,Email,1785,472,4548.31,25,7,8748.11,5.00E-02,649.76,7995.06
4676,17-08-2024,Flash Sale,SMS,8772,850,1110.2,42,7,8748.11,5.00E-02,158.6,6051.24
4677,17-08-2024,Membership Drive,Social Media,1484,995,3474.26,86,7,8748.11,9.00E-02,496.32,3391.55
4678,17-08-2024,New User Discount,SMS,7746,731,4497.43,89,7,8748.11,0.12,642.49,8535.3
4679,17-08-2024,Referral Program,App,8545,119,3006.08,61,7,8748.11,0.51,429.44,7090.68
4680,17-08-2024,Weekend Special,SMS,3752,188,2833.54,36,7,8748.11,0.19,404.79,6982.23
4681,18-08-2024,App Push Notification,Social Media,3225,571,2012.46,60,6,6769.57,0.11,335.41,3227.28
4682,18-08-2024,Category Promotion,Social Media,2526,517,2633.52,16,6,6769.57,3.00E-02,438.92,7624.27
4683,18-08-2024,Email Campaign,SMS,2333,319,4899.52,17,6,6769.57,5.00E-02,816.59,8858.98
4684,18-08-2024,Festival Offer,Email,9612,745,2067.79,92,6,6769.57,0.12,344.63,8478.72
4685,18-08-2024,Flash Sale,SMS,6409,219,2019.68,26,6,6769.57,0.12,336.61,3815.11
4686,18-08-2024,Membership Drive,SMS,7769,532,2417.86,22,6,6769.57,4.00E-02,402.98,2882.53
4687,18-08-2024,New User Discount,Email,8630,536,4773.79,76,6,6769.57,0.14,795.63,2879.94
4688,18-08-2024,Referral Program,SMS,7890,835,3761.84,100,6,6769.57,0.12,626.97,2919.05
4689,18-08-2024,Weekend Special,Email,2270,735,3626.83,37,6,6769.57,5.00E-02,604.47,9659.02
4690,19-08-2024,App Push Notification,SMS,2693,566,2435.35,24,8,9543.58,4.00E-02,304.42,9907.63
4691,19-08-2024,Category Promotion,Email,5109,564,1921.9,10,8,9543.58,0.02,240.24,4834.74
4692,19-08-2024,Email Campaign,SMS,8042,852,3420.16,99,8,9543.58,0.12,427.52,2019.53
4693,19-08-2024,Festival Offer,Social Media,3235,909,2047.7,65,8,9543.58,7.00E-02,255.96,4206.84
4694,19-08-2024,Flash Sale,Social Media,9745,879,1245.98,39,8,9543.58,4.00E-02,155.75,3051.63
4695,19-08-2024,Membership Drive,Social Media,7031,316,1850.67,10,8,9543.58,3.00E-02,231.33,4712.77
4696,19-08-2024,New User Discount,Email,1695,476,4890.05,40,8,9543.58,8.00E-02,611.26,9414.42
4697,19-08-2024,Referral Program,Email,6442,145,3211.44,100,8,9543.58,0.69,401.43,4547.59
4698,19-08-2024,Weekend Special,SMS,4649,110,3637.97,53,8,9543.58,0.48,454.75,7024.83
4699,20-08-2024,App Push Notification,SMS,6864,496,3701.18,28,7,4380.4,6.00E-02,528.74,7088.25
4700,20-08-2024,Category Promotion,SMS,8100,606,1790.86,19,7,4380.4,3.00E-02,255.84,3124.92
4701,20-08-2024,Email Campaign,Social Media,9847,686,2377.72,92,7,4380.4,0.13,339.67,6406.71
4702,20-08-2024,Festival Offer,Social Media,3478,436,1245.46,46,7,4380.4,0.11,177.92,2706.45
4703,20-08-2024,Flash Sale,App,5250,778,3036.32,70,7,4380.4,9.00E-02,433.76,7028.45
4704,20-08-2024,Membership Drive,App,2018,621,1872.63,31,7,4380.4,5.00E-02,267.52,7240.22
4705,20-08-2024,New User Discount,Email,2314,983,3316.6,72,7,4380.4,7.00E-02,473.8,4068.95
4706,20-08-2024,Referral Program,Social Media,4991,167,2636.96,76,7,4380.4,0.46,376.71,2751.97
4707,20-08-2024,Weekend Special,SMS,4131,888,3114.93,48,7,4380.4,5.00E-02,444.99,8649.78
4708,21-08-2024,App Push Notification,App,1254,536,1877.51,83,6,3997.07,0.15,312.92,2421.68
4709,21-08-2024,Category Promotion,Email,3456,840,2940.5,64,6,3997.07,8.00E-02,490.08,6315.99
4710,21-08-2024,Email Campaign,Social Media,3825,833,2206.95,42,6,3997.07,5.00E-02,367.83,8674.76
4711,21-08-2024,Festival Offer,SMS,1017,555,1097.9,75,6,3997.07,0.14,182.98,3816.51
4712,21-08-2024,Flash Sale,Social Media,6952,600,2882.36,81,6,3997.07,0.14,480.39,3146.54
4713,21-08-2024,Membership Drive,SMS,9138,616,4831.86,30,6,3997.07,5.00E-02,805.31,2630.68
4714,21-08-2024,New User Discount,Social Media,3997,175,4506.06,46,6,3997.07,0.26,751.01,9413.23
4715,21-08-2024,Referral Program,Email,6929,386,2279.44,81,6,3997.07,0.21,379.91,3972.66
4716,21-08-2024,Weekend Special,Social Media,1911,322,3355.16,20,6,3997.07,6.00E-02,559.19,4343
4717,22-08-2024,App Push Notification,Social Media,3887,279,2882.64,83,5,5669.03,0.3,576.53,3331.15
4718,22-08-2024,Category Promotion,Email,1587,657,3963.66,50,5,5669.03,8.00E-02,792.73,8755.82
4719,22-08-2024,Email Campaign,Email,4812,637,1151.52,95,5,5669.03,0.15,230.3,6441.58
4720,22-08-2024,Festival Offer,Social Media,5031,698,3439.36,92,5,5669.03,0.13,687.87,3706.15
4721,22-08-2024,Flash Sale,Email,8711,282,2239.55,96,5,5669.03,0.34,447.91,3545.06
4722,22-08-2024,Membership Drive,Email,4617,718,1529.18,38,5,5669.03,5.00E-02,305.84,5291.55
4723,22-08-2024,New User Discount,Social Media,6188,610,2648.08,73,5,5669.03,0.12,529.62,5985.68
4724,22-08-2024,Referral Program,App,9760,904,1993.79,67,5,5669.03,7.00E-02,398.76,9612.58
4725,22-08-2024,Weekend Special,Social Media,5255,988,3283.04,71,5,5669.03,7.00E-02,656.61,3220
4726,23-08-2024,App Push Notification,Social Media,3042,220,4897.47,35,10,8721.29,0.16,489.75,6835.03
4727,23-08-2024,Category Promotion,App,6000,247,1802.4,89,10,8721.29,0.36,180.24,3175.08
4728,23-08-2024,Email Campaign,Email,2911,559,3573.55,95,10,8721.29,0.17,357.36,4533.25
4729,23-08-2024,Festival Offer,Social Media,7323,298,2738,93,10,8721.29,0.31,273.8,4515.64
4730,23-08-2024,Flash Sale,Social Media,7196,315,3064.54,53,10,8721.29,0.17,306.45,3459.03
4731,23-08-2024,Membership Drive,Email,7801,320,4400.05,62,10,8721.29,0.19,440.01,9731.72
4732,23-08-2024,New User Discount,Email,9044,924,2419.76,55,10,8721.29,6.00E-02,241.98,2716.64
4733,23-08-2024,Referral Program,Email,6262,694,4026.13,32,10,8721.29,5.00E-02,402.61,7182.83
4734,23-08-2024,Weekend Special,Social Media,6738,567,2683.84,18,10,8721.29,3.00E-02,268.38,2645.4
4735,24-08-2024,App Push Notification,Email,3989,167,1339.93,46,6,4947.64,0.28,223.32,9062.97
4736,24-08-2024,Category Promotion,App,7657,302,1678.27,38,6,4947.64,0.13,279.71,6093.93
4737,24-08-2024,Email Campaign,Social Media,9209,463,4637.81,21,6,4947.64,5.00E-02,772.97,4297.99
4738,24-08-2024,Festival Offer,Email,2624,178,2470.27,38,6,4947.64,0.21,411.71,9543.06
4739,24-08-2024,Flash Sale,App,2780,224,2319.67,43,6,4947.64,0.19,386.61,3148.2
4740,24-08-2024,Membership Drive,App,5242,223,1680.27,99,6,4947.64,0.44,280.05,3440.57
4741,24-08-2024,New User Discount,SMS,8814,389,4948.12,79,6,4947.64,0.2,824.69,9950.16
4742,24-08-2024,Referral Program,App,1403,661,3792.42,93,6,4947.64,0.14,632.07,6555.98
4743,24-08-2024,Weekend Special,Email,6351,682,1795.71,51,6,4947.64,7.00E-02,299.29,6040.66
4744,25-08-2024,App Push Notification,Email,9760,825,1543.32,80,10,9776.67,0.1,154.33,9270.58
4745,25-08-2024,Category Promotion,App,1189,735,2554.76,46,10,9776.67,6.00E-02,255.48,2730.5
4746,25-08-2024,Email Campaign,Email,8094,411,1047.19,13,10,9776.67,3.00E-02,104.72,6583.72
4747,25-08-2024,Festival Offer,Email,6169,549,3100.54,37,10,9776.67,7.00E-02,310.05,2341.72
4748,25-08-2024,Flash Sale,Social Media,2083,323,3018.5,26,10,9776.67,8.00E-02,301.85,5970.93
4749,25-08-2024,Membership Drive,Email,3563,833,2371.45,82,10,9776.67,0.1,237.15,9832.7
4750,25-08-2024,New User Discount,App,7793,427,4221.53,30,10,9776.67,7.00E-02,422.15,6827.3
4751,25-08-2024,Referral Program,Email,2480,639,3641.18,53,10,9776.67,8.00E-02,364.12,5970.43
4752,25-08-2024,Weekend Special,Social Media,4303,543,3544.24,42,10,9776.67,8.00E-02,354.42,6050.64
4753,26-08-2024,App Push Notification,Social Media,9492,448,2228.51,85,7,7326.66,0.19,318.36,2847.47
4754,26-08-2024,Category Promotion,Social Media,1081,341,2083.5,64,7,7326.66,0.19,297.64,8567.09
4755,26-08-2024,Email Campaign,SMS,1673,1000,2285.82,60,7,7326.66,6.00E-02,326.55,2338.4
4756,26-08-2024,Festival Offer,App,4551,784,2272.7,97,7,7326.66,0.12,324.67,8028.78
4757,26-08-2024,Flash Sale,Social Media,3665,203,1299.03,78,7,7326.66,0.38,185.58,3399.25
4758,26-08-2024,Membership Drive,SMS,2895,674,4700.08,92,7,7326.66,0.14,671.44,3078.73
4759,26-08-2024,New User Discount,App,5146,654,2536.68,23,7,7326.66,4.00E-02,362.38,6382.49
4760,26-08-2024,Referral Program,Email,4754,206,2813.13,55,7,7326.66,0.27,401.88,7425.56
4761,26-08-2024,Weekend Special,App,4273,385,3909.24,60,7,7326.66,0.16,558.46,8375.42
4762,27-08-2024,App Push Notification,SMS,3973,156,2188.12,42,15,20528.02,0.27,145.87,2486.77
4763,27-08-2024,Category Promotion,App,1273,428,2093.15,29,15,20528.02,7.00E-02,139.54,4304.91
4764,27-08-2024,Email Campaign,Email,3972,780,4831.74,27,15,20528.02,3.00E-02,322.12,3627.61
4765,27-08-2024,Festival Offer,SMS,1800,452,4981.39,49,15,20528.02,0.11,332.09,3726.88
4766,27-08-2024,Flash Sale,App,5652,853,4147.33,84,15,20528.02,0.1,276.49,8378.42
4767,27-08-2024,Membership Drive,Social Media,7705,260,2509.56,66,15,20528.02,0.25,167.3,9138.94
4768,27-08-2024,New User Discount,Social Media,3093,617,3554.17,72,15,20528.02,0.12,236.94,4852.48
